10.57	1.03	0.002662463	0.313616614	0.129897263
7.4	0.551	0.002761618	-1.16384093	4.02531619
8.12	1.329	0.002843605	0.003890888	31.71027439
8.27	0.863	0.002935397	-1.216074996	0.382296217
7.05	0.52	0.003030749	1.085174136	1.984266498
9.09	0.091	0.003044671	0.972540396	2013724.25
8.34	0.386	0.003061783	-1.125140446	11.90145339
8.86	1.081	0.003075908	0.939373651	7.965260798
8.27	0.994	0.003141085	-0.792776348	40.81313916
6.36	-0.047	0.003172863	0.789819667	87.90225168
8.08	1.156	0.00322143	-0.487079184	30.36686788
11	1.147	0.003272084	-0.956973167	0.103752842
8.55	0.401	0.00329014	-1.262191051	5.360434578
7.83	0.495	0.003478835	0.410819416	14.53449678
8.79	0.94	0.003497534	0.296499974	0.264728074
8.33	0.135	0.003515298	0.530508353	13.55189412
10.42	0.706	0.003537543	0.641890861	1.676486266
8.26	0.846	0.003613533	0.641933947	8.113346052
8.97	0.671	0.003838332	-0.223907608	1.736200992
6.9	1.446	0.00384682	1.16671789	118.7955028
9.93	1.068	0.003879101	0.624001007	0.18416199
7.42	1.524	0.003896143	-0.8804568	385.1234824
9.03	1.67	0.003983096	0.57291574	25.49177051
8.41	0.022	0.00402416	-0.52471869	16.41345467
8.06	1.203	0.004054603	0.311852827	261.5772683
8.69	0.529	0.004114836	0.616393049	21.3796209
8.4	0.566	0.004237843	-0.206363167	2.032357011
8.57	0.642	0.004248399	-0.086088965	0.623447661
9.5	1.107	0.004328713	-0.19086857	1380384.265
8.85	1.726	0.00432974	0.908977282	74.19933278
9.61	0.852	0.00440443	0.486708281	0.284708216
10.62	0.359	0.004470226	-0.431341505	4.575093773
8.05	0.018	0.004545022	1.214810327	38.97624531
7.8	0.43	0.004563975	-0.10184	76.4187624
5.71	0.911	0.00469696	-0.851893035	149.6924857
7.87	1.566	0.004837238	0.9279382	209.3148303
7.64	0.5	0.004887982	-0.731075555	9.81747943
7.66	1.3	0.004896188	-0.102526708	68.17105263
8.68	0.944	0.00507353	-0.361380014	48.17259036
8.12	0.619	0.005102575	-0.001328168	1.84331688
10.1	0.644	0.005148288	-0.571714649	0.654033509
8.67	0.513	0.005271149	-0.208811777	6.60693448
10.46	1.36	0.005322267	0.243911299	0.070469307
9.87	0.551	0.00536118	-0.92150898	3.000544002
9.48	0.53	0.005364759	-0.373571011	4.566673896
7.04	2.835	0.005515927	1.053398394	1023.292992
8.44	0.898	0.00552188	0.344549691	12.42796438
9.88	0.509	0.005580284	-0.834159719	1.402167834
7.05	1.55	0.005593319	-0.72409238	106.9547311
8.29	0.538	0.005622028	-1.193301286	5.081594426
9.34	0.543	0.005700963	-0.556753373	1.524754768
7.73	0.455	0.005721755	1.237943499	53.75266488
6.22	0.97	0.005763022	0.872342747	112.8236122
5.53	1.615	0.005826258	-0.8785529	148.0471325
8.53	1.315	0.005874502	-1.223916882	3372873.087
7.23	0.388	0.006049215	0.11853351	33.32728996
8.61	0.787	0.006084836	0.691337436	0.771969248
11.28	1.308	0.006103673	0.598331124	0.039700868
10.76	1.384	0.006242051	-0.295806187	0.044627237
8.93	0.021	0.006381272	0.855392951	2333458.062
7.95	0.654	0.006486533	0.536440652	7.979946873
7.46	0.16	0.006502942	-1.0982158	60.31148196
8.6	0.435	0.00655083	-0.589795117	4.965923215
8.55	1.093	0.006640148	-1.267211998	289.2011396
9.2	0.606	0.00674733	-0.164585129	1.096478196
6.82	1.071	0.006809863	0.779732844	39.40941607
8.29	1.183	0.006910474	-0.791415338	71.84557088
6.83	1.197	0.006919022	0.496086997	82.64184417
4.78	1.254	0.006968083	-1.34505063	47.29334149
7.21	1.169	0.006983626	1.260766776	32.56866822
5.58	0.407	0.007055293	1.068539449	4541.507126
8.7	0.366	0.007063069	-0.686555773	14.24295165
8.06	0.969	0.007135318	0.255382231	46.90293284
10.86	0.942	0.007194101	-0.854087676	0.283661242
6.5	0.182	0.007224759	1.28476909	10.95468767
9.32	0.559	0.007253854	0.093773193	4.554073127
9.14	1.08	0.007300566	-0.535685823	17.98042695
8.13	0.2	0.007328767	1.082419819	7.634841052
10.62	0.358	0.007365605	-0.60481846	11.15835052
6.62	0.545	0.00739061	-0.70072704	85.34930716
9.96	0.264	0.007421083	-0.019896051	67.17381285
8.64	0.62	0.007448998	-0.00380092	0.764187624
6.6	1.153	0.007482003	0.42329667	64.98303635
6.25	-0.042	0.007552069	0.739446155	386.1890894
7.83	1.074	0.007634667	-0.288531918	17.50652708
10.03	1.289	0.007771665	1.178218982	14.83200967
9.04	0.546	0.007904944	-1.188654696	2.644843627
8.47	1.35	0.007914748	0.634433434	19.10732981
7.33	0.73	0.007919608	1.15725857	3.627438015
8.66	1.364	0.007943601	1.329514984	43.2513831
10.35	1.033	0.007951975	0.374591334	0.130857916
5.13	-0.128	0.007959312	-0.052839909	149.8304211
8.96	0.306	0.0079565	-0.450269217	15.96614246
8.49	1.569	0.008134259	0.366977052	3499451.67
11.26	0.932	0.008341493	0.453856279	0.056545754
8.15	0.584	0.008356985	0.271024177	31.47748314
7.04	1.06	0.008383117	-0.649785254	19.64264646
10.02	0.456	0.008454773	-0.490977664	3.067608977
8.9	0.459	0.00845633	0.220869461	7.543970822
7.78	0.411	0.008461364	-0.726297377	12.42796438
4.37	1.631	0.008553479	-0.104965359	272.8977783
9.93	0.283	0.008572634	0.807549109	9.069847815
8.6	0.1	0.00867263	1.105802673	28.18382931
8.51	0.903	0.008734036	-0.091000165	10.72506666
7.09	0.999	0.008740031	-0.661512561	29.97781672
6.93	0.292	0.008917002	-0.048278786	5.743809135
8.68	-0.052	0.008931729	-1.208975578	64.15049325
8.98	1.5	0.00894348	0.588105409	85.98050667
9.84	0.696	0.008959746	0.473308904	15.40281148
8.98	0.107	0.009026552	-0.535558262	15.34616983
7.98	0.97	0.009055772	1.046152127	46.77351413
10.16	0.45	0.009071059	-0.389688153	43.8126982
8.86	0.66	0.009100338	-0.986371618	2.828785388
8.58	0.06	0.009212229	0.683875903	17.10802988
9.56	1.113	0.009310087	-0.049219545	63.85574851
9.24	1.39	0.009346676	-1.191724239	0.041190778
9.63	0.509	0.009382983	-0.364279227	5.520774393
5.8	0.69	0.009461082	0.472674536	0.617163168
9.05	0.976	0.009474991	1.176508164	160.6941253
8.45	0.248	0.009591951	0.830378887	52.48074602
8.86	1.035	0.0096273	1.046592584	11.16863248
7.84	0.923	0.009641507	0.868669324	31.16018303
8.86	0.53	0.009658307	0.775419454	11.6091387
8.93	0.172	0.009777807	-0.208817334	13.23122333
7.97	0.556	0.009914136	-0.473597761	6.686517722
6.9	0.534	0.0099396	-0.234003927	6.450598333
8.47	1.171	0.00996429	-0.1601327	29.26846862
6.77	1.832	0.01001461	1.059470142	225.5277567
8.55	1.004	0.010143582	0.917805938	61.54602374
5.04	-0.15	0.010175253	-0.518719079	199.3425456
8.48	0.888	0.010293413	0.192095054	0.343557948
8.53	0.53	0.010298139	0.188240088	2.021156767
6.33	0.182	0.010484117	0.156326062	38.61890894
8.99	0.5	0.010511801	-0.105754212	3.65763193
8.64	0.488	0.010518968	0.110531927	3.07893131
9.55	0.237	0.010563705	0.944836423	21.77709772
8.74	0.57	0.010566854	0.188083027	2.128139046
12.43	1.49	0.010694586	-0.803355782	0.013677288
8.16	1.032	0.010818017	0.146500483	35.22086356
9.46	0.944	0.010850884	-0.684388825	6.982324041
5.7	0.315	0.010886699	0.148099269	6.223002852
7.62	0.517	0.010921689	0.827685574	10.7944371
8.95	1.677	0.010943304	0.904603731	2290867.653
8.97	0.952	0.011035895	0.735617522	114.709662
8.94	0.276	0.011043514	0.267649255	11.4182619
7.24	0.074	0.011082932	0.283730581	71.64732824
10.32	0.323	0.011091296	-0.593283361	4.329123745
8.24	0.474	0.011157573	0.326086962	3.742829122
8.62	0.303	0.011200437	0.952114446	147.6386278
9.18	0.981	0.01120997	-0.276307463	28.28785388
8.53	1.274	0.011260623	-0.767036061	146.0158497
8.54	0.384	0.011268731	-0.090524141	5.19517283
8.56	0.436	0.0112887	0.328750983	3.544867445
9.41	0.967	0.011344327	-1.180441004	12.8943662
5.87	1.073	0.011350757	1.15364459	39084089.58
7.2	0.085	0.011522301	1.153669604	11481536.21
9.05	0.47	0.011556558	-0.148142763	3.794897062
9.52	0.832	0.011575242	-0.662312667	5.209547473
10.24	0.318	0.011580276	-0.507458798	2.623010324
7.7	1.003	0.011640777	0.898362863	14.95546773
8.17	0.29	0.01167926	0.498155736	33.05217169
7.29	0.118	0.011770318	1.448155565	130.136763
9.26	1.8	0.011772249	1.30962894	36.24098559
7.94	0.016	0.011814021	0.749106635	38.76144867
8.42	1.005	0.011862726	-1.005897302	47.24980277
8.56	0.602	0.012048127	0.105320155	3.165191567
7.52	0.18	0.012073714	0.625097824	26.59500033
7.74	0.483	0.012100902	1.401190169	15.45966219
8.85	1.113	0.012120845	-0.715292289	44.70951925
9.01	1.01	0.012152015	0.067376962	26.13364576
7.17	0.617	0.012157308	0.037178212	2.143877666
9.04	0.489	0.012219323	-0.26250699	2.865497276
10.3	0.254	0.012225054	-0.435377585	660693.448
9.86	0.442	0.012292104	1.401265141	0.754397082
7.64	0.532	0.012396248	0.49308876	7.776783345
8.27	0.128	0.012461307	0.82470766	52.77156818
8.44	0.423	0.012494085	0.529472541	6.327031549
9.58	0.5	0.012629127	-1.025928934	10.34665576
8.43	0.007	0.01274283	-0.526212805	12.58925412
8.49	1.18	0.012775097	1.245441057	39.66431879
9.64	0.31	0.012803573	1.225884365	29.16083799
9.17	1.222	0.012853716	1.24560711	16.27796086
8.09	1.26	0.012878153	-0.015601042	68.35967668
9	0.903	0.012902494	-0.689883492	5.460092498
6.25	0.526	0.012907025	-0.349866644	10.29911719
8.56	0.521	0.012971046	0.05902585	9.053155916
10.81	0.565	0.012980544	0.170959031	3.637474856
8.76	1.01	0.013125204	0.159493065	20.04472027
7.76	0.967	0.013128697	-0.606396137	13.90592875
7.82	1.041	0.013148673	-1.059273496	60.64569815
7.9	0.668	0.013244764	0.698046955	42.38381058
8.52	1.036	0.013329657	-0.136406504	17.34602628
9.73	0.99	0.013336383	0.990182844	0.343874522
9.19	0.346	0.013359382	0.144186757	6.228737089
8.1	0.342	0.013363357	0.144350655	6.148936385
8.75	0.552	0.013512692	0.55623788	1.803017741
8.14	0.88	0.013514044	0.915689234	30.03308879
8.65	1.349	0.013532194	-0.440889613	3019951.72
10.3	1.082	0.013607123	0.514627413	660693.448
6.46	1.176	0.01366098	-0.421412286	94.18895965
6.73	0.051	0.013696457	0.746091737	46.64445252
7.96	0.421	0.013869277	-0.429146063	4.799544249
9.53	0.461	0.01390326	0.951479755	6.779536449
8.87	0.081	0.014016047	-0.544758866	11.16863248
6.59	1.122	0.014058104	0.306344875	59.26523352
8.65	1.455	0.014065681	0.85036445	57.59701813
9.64	0.432	0.014262335	-0.967000902	3.360469825
9.15	0.424	0.014320984	-0.412167085	7.684223711
9.04	0.422	0.01441506	0.573268472	6.943844712
12.04	1.473	0.014471892	0.081802328	0.011344882
8.42	1.174	0.014522488	0.667483929	24.16573451
8.09	1.125	0.01457931	-0.208485987	55.4625713
9.06	1.688	0.01458026	-1.125320142	2070141.349
8.09	0.455	0.014579701	-0.072357111	4.911339996
8.18	1.462	0.014692124	1.031116175	4655860.935
8.77	1.125	0.014696143	0.411461971	28.49705627
7.36	0.146	0.014835336	1.277135896	43.73206652
9.16	0.232	0.014884602	-0.627710531	7.705485366
8.82	0.979	0.014932131	-0.461031954	43.37105635
11.14	0.041	0.014955113	-0.817354661	17.23455205
6.24	0.332	0.01496002	1.110736607	1620.317043
9.44	0.439	0.014968212	-0.506157047	4.13428108
7.49	0.636	0.01497581	0.360681532	2.975774377
6.96	0.353	0.01500032	-0.63270267	6.165950019
7.94	-0.023	0.015064231	0.969546113	235.7219364
8.69	0.12	0.015075654	1.088349031	2910717.118
8.15	0.134	0.015118546	0.930481951	31.47748314
8.45	1.655	0.015292506	0.960977598	59.53878941
7.92	1.408	0.015296539	0.338270918	217.3701975
7.45	0.353	0.015308612	0.215667203	19.03706532
9.01	0.956	0.015330858	-1.148906699	90.19864221
8.55	1.212	0.015373028	-0.621376127	312.1763511
9.23	1.006	0.015382313	1.373885241	1770108.958
9.16	1.538	0.015461042	-0.230859797	50.67572842
7.9	1.071	0.015515971	0.739183695	17.25043297
8.68	1.011	0.015749371	-0.904239371	25.70395783
7.78	0.563	0.015783742	-0.54269506	2.82618118
8.21	-0.123	0.015787725	-0.495972603	102.7069896
8.11	-0.019	0.01586038	1.22707168	65.16283941
8.29	0.488	0.015986552	-0.997708082	2.892011396
7.89	0.401	0.016006399	0.068189549	8.765970403
9.67	0.397	0.016034255	-0.717258505	13.29229588
8.24	0.78	0.016105191	-0.495607107	0.666806769
6.8	0.06	0.016133525	0.845383501	31.56457891
8.18	1.015	0.016179581	0.233266157	78.19878404
8.44	0.508	0.016297134	-1.110041037	4.329123745
4.55	-0.047	0.016318028	-0.302570064	91.87556017
7.45	0.244	0.016320478	0.733448825	20.62528698
6.31	1.629	0.016844749	1.164347241	184.331688
8.15	0.316	0.016916375	1.001439861	20.26749152
8.27	0.136	0.016926053	0.389139434	14.42779623
7.66	0.741	0.016969453	-0.49556551	1.653484012
8.59	0.616	0.017018793	-1.009332639	1.783199772
11.55	1.26	0.017103033	-0.742803116	0.119233969
7.09	0.303	0.017169371	0.250958523	7.461050852
8.54	0.23	0.017207744	-0.790435462	18.33158429
9.58	0.7	0.017238066	-0.753839348	1.033713052
8.44	0.456	0.017237314	0.64525269	10.52931213
8.59	0.36	0.017271686	1.066459629	3191537.855
8.01	0.406	0.017298991	-0.839942937	5.706896549
8.29	0.54	0.017307508	0.365711564	8.863392873
9.62	0.657	0.017317636	-1.244048288	2.572764295
7.26	0.355	0.017471446	0.211984149	33.79091874
7.91	0.314	0.017499807	-1.403159464	17.02942562
9.45	1.115	0.017621779	-0.673605527	20.58732877
8.19	0.26	0.017729276	1.085977896	4613175.746
8.93	0.607	0.018028188	-0.451912226	2.132062836
7.65	0.992	0.018066535	0.993458571	44.05548635
8.53	0.491	0.018193508	0.304326838	7.271098032
7.38	1.003	0.018198694	0.87039885	16.62646797
8.56	0.615	0.018219419	0.682771096	1.53886315
8.76	1.692	0.018235663	0.196600425	49.4310687
9.56	0.39	0.018259982	-0.085976865	54.35005651
7.09	-0.085	0.018318694	-0.525953448	63.56235799
9.83	0.699	0.018356041	-0.176995888	1.268235776
5.9	0.274	0.018446903	1.087124813	38018939.63
10.8	0.882	0.018492292	-0.470407865	6.409143566
8.41	0.563	0.018517912	-0.600650101	9.02817565
9.05	0.16	0.018553107	-0.304121709	15.76158905
8.79	0.08	0.01856763	1.049903076	2654605.562
8.88	0.253	0.018606401	0.245769196	10.17653663
7.59	1.68	0.018615582	1.137134135	83.94599865
9.6	0.75	0.01862132	-0.452309959	0.780548691
10.66	1.45	0.018628725	1.158010698	474241.9853
8.55	0.037	0.018653499	-1.035245371	22.34601058
8.11	0.484	0.018742152	-0.7677434	2.978516429
9.44	1.069	0.018805871	-0.405858248	1458814.26
9.6	0.549	0.018833048	-0.35899453	1.853531623
5.78	1.084	0.018892656	-0.288486103	34.89795674
10.66	1.5	0.018913048	0.700050661	1.632300073
6.38	0.006	0.018930633	-0.510837306	38.08903765
8.8	1.031	0.018988372	-0.940897121	11.6091387
7.79	-0.089	0.019001699	0.947270314	247.9704899
8.6	0.64	0.019016631	0.226147414	1.041357862
7.77	-0.058	0.019119114	-0.512805185	57.06896549
10.37	1.1	0.019184997	-1.000469752	0.141253754
9.8	0.855	0.019256838	-0.821492405	0.20720489
10.42	0.8	0.019393468	1.01348987	0.440554864
11.63	0.971	0.019401067	-0.777845941	0.811334605
9.22	1.001	0.019606124	0.904591786	30.50703498
4.99	1.619	0.019643575	-0.183425784	3610.771451
8.43	0.611	0.019645398	-0.121568798	3.050703498
7.33	0.444	0.019673727	-1.27229826	8.961898069
8.93	1.025	0.019886224	-1.332497657	186.0372881
9.09	0.639	0.019978792	-1.341696972	0.642687717
9.26	1.162	0.019992831	1.256088036	5.754399373
8.73	1.036	0.020033349	-1.25131391	14.83200967
9.18	1.169	0.020082035	-0.339255225	128.7063576
8.12	2.53	0.020100925	0.760113793	34.80166322
9.26	1.149	0.020106666	-0.27731935	19.66074634
8.94	1.181	0.020114839	-0.544002545	42.57944536
6.11	0.159	0.020114128	0.734653247	467.3045396
9.13	0.239	0.020169332	-1.419743628	39.37313537
7.9	1.249	0.020178203	0.0512643	31.41955285
9.34	0.95	0.020226483	0.518751642	79.35969682
7.13	1.26	0.020235796	-0.900298927	183.992449
10.82	1.021	0.020252252	-0.873291637	409260.6597
7.46	1.072	0.020347034	-1.228786148	47.33692033
8.72	1.508	0.020350237	-0.142854382	84.56682001
7.02	1.1	0.020368097	0.598039233	42.61868054
8.37	0.881	0.020444735	0.113838218	12.55451674
5.59	-0.1	0.020454583	-1.246808962	155.7399389
7.37	0.422	0.020454163	0.261192597	8.248975239
5.68	1.051	0.020499855	1.172275619	39.99447498
8.56	0.792	0.020562443	0.297923078	4.965923215
8.72	-0.014	0.020685841	0.899435145	90.36494737
9.06	0.368	0.020736557	-0.56480679	7.072940424
8.82	0.433	0.020749876	0.00098615	11.79234021
8.18	0.376	0.020818561	0.026823872	8.830799004
9.39	0.735	0.020860313	0.666256196	1.30737447
9.1	0.652	0.021012824	1.190117226	1995262.315
8.46	0.556	0.021085906	0.676947134	159.9558029
9.15	0.394	0.021122575	0.11199171	6.344537958
8.28	0.002	0.021149253	-0.517194097	20.60629913
8.18	0.43	0.021148815	0.767433817	12.50834928
7.93	0.478	0.021235223	0.525097136	7.571815097
9.21	0.964	0.021263924	0.90726728	63.15387454
6.09	0.632	0.021355799	0.604927572	4.902301301
8.31	0.036	0.021331511	-0.528077353	47.16284553
7.83	1.256	0.021373526	-0.558446948	33.97817118
8.72	0.082	0.021386094	0.911915912	90.36494737
6.61	0.025	0.021450948	1.021579023	1395.725458
6.25	1.368	0.021525195	0.465108677	110.153931
7.82	0.755	0.021547639	0.406131646	0.451647905
8.66	1.614	0.02154115	0.978378345	37.87913038
8.15	0.475	0.021553464	1.130649071	7.884969177
8.97	0.674	0.021592662	-0.317278619	1.799699517
8.15	1.201	0.021633544	0.89327074	4786300.923
7.47	0.55	0.021636131	0.797158074	4.528975799
8.63	1.57	0.021711557	0.466443816	3076096.815
8.13	0.71	0.021718904	-1.225438338	0.913692374
8.23	0.986	0.021730802	1.0030187	22.24333998
8.41	0.461	0.021748328	-1.230325919	4.755541763
6.47	0.946	0.021902641	0.483016096	63.50384185
9.83	1.54	0.02193244	0.582242005	1018591.388
8.64	1.3	0.021950372	1.160936989	7.257716503
7.73	0.537	0.022006022	-0.628582437	1.851825244
8.64	0.889	0.022030307	-1.044197699	3047894.99
8.94	0.415	0.022057855	0.161965867	2.407686846
8.84	0.759	0.022072581	0.018111451	2.064429232
6.32	1.099	0.022094614	-0.008779625	49.79663542
5.8	-0.067	0.022263193	1.070130654	204.9273858
8.97	0.86	0.022314861	-0.74294945	14.12537545
7.53	0.577	0.02236463	-0.910219592	1.488675359
7.41	1.288	0.022458474	1.184031425	92.38468875
7.8	0.437	0.022488201	0.52934146	42.34479162
8.14	0.593	0.022525734	-1.09685601	2.282443312
6.71	0.068	0.022526736	0.789395477	34.57801035
8.73	1.124	0.022541778	-0.765341373	73.04659895
9.37	0.51	0.022543233	0.529379598	1555965.632
8.69	0.644	0.022557135	0.041839175	2.836612419
9.95	1.472	0.022592418	0.799126347	0.011545161
7.1	1.128	0.022563465	-0.566685226	18.91472363
8.09	0.496	0.022725207	0.633618589	34.29256733
6.88	0.174	0.022762339	0.620831277	14.5881426
9.48	1.037	0.02289661	0.052489119	1406047.524
9.04	0.692	0.022930224	-0.475981097	31.68108159
9.3	0.538	0.022928209	-0.85769217	1.485935642
8.49	1.076	0.0231111	-1.183902029	0.08830799
8.3	0.998	0.023116851	0.846086252	23.0780973
7.95	0.991	0.023160476	-0.031312691	5754399.373
7.08	-0.006	0.023262783	1.202260161	36.84681891
6.93	0.94	0.023267773	-0.678185244	64.15049325
8.38	-0.06	0.023272488	-0.372022832	14.26921232
4.61	1.029	0.023281305	-0.09961673	19.46256159
8.56	1.462	0.023531392	-0.652008993	0.006177319
8.78	1.156	0.023329991	-1.043960035	153.7446457
7.42	0.191	0.023390967	-0.994063598	12.0005182
8.26	1.052	0.023431601	0.15337621	48.39494493
7.71	1.093	0.02342852	-1.383238908	33.32728996
6.91	1.12	0.023433887	0.062938174	57.86287388
9.16	0.782	0.023471354	-0.584674173	2.114462562
8.99	1.199	0.023560874	0.498181961	16.48921573
8.63	0.46	0.02358367	0.284994925	24.95743795
9.9	0.599	0.023662309	0.37645705	27.89972997
7.59	1.045	0.0236685	-0.067224381	63.97348355
7.39	0.99	0.023737838	-0.251714731	22.88758657
7.78	1.123	0.023833284	-0.651052077	20.93148303
7.47	1.62	0.023854412	-0.748526116	491.1339996
6.97	1.444	0.023870446	-0.133786821	65.34313996
8.82	0.666	0.023881919	-1.068592727	0.676082975
9.13	0.735	0.023914091	0.38789056	0.397008678
7.86	0.494	0.023929029	0.595257112	5.893862502
7.13	0.446	0.024082813	-0.167856522	3.141955285
9.45	0.995	0.024142261	-0.613129599	1445439.771
12.04	0.501	0.024152348	-0.557944013	133045.4418
8.78	1.249	0.024276693	1.331438692	49.34009712
7.23	1.174	0.024356343	0.928021122	160.2507239
9.73	0.725	0.024375619	-0.830241805	3.093143011
7.36	0.993	0.024416696	-1.07005914	38.08903765
7.36	1.444	0.024453116	-0.894664348	94.97296574
8.47	-0.18	0.024504434	0.757497691	264.9720099
9.37	1.537	0.024642366	-1.017344394	30.1995172
6.99	1.187	0.024705465	0.972321142	85.34930716
8.2	1.41	0.02478295	0.799571649	0.058452084
8.36	0.247	0.024787086	0.776124807	10.56817509
8.22	0.636	0.024844639	1.017758374	1.241652308
5.55	0.901	0.024868075	0.233808956	68.54882265
9.91	0.353	0.024940585	-0.522911721	1.893215276
9.67	0.524	0.024947121	-0.392869704	42.30580858
8.6	1.1	0.024960721	-0.268178276	19.46256159
10.07	0.923	0.024961552	0.44706906	816582.3714
10.15	0.677	0.025020503	-0.641908344	1.598085459
7.75	0.414	0.025048678	0.311371807	11.34488244
9.21	0.097	0.025116876	1.414964105	10.07395485
9.66	0.787	0.025161192	-0.34331057	1191242.008
8.47	0.045	0.025268747	0.821828287	19.10732981
9.37	0.507	0.025430888	-0.92188401	6.171631685
9.44	0.617	0.025528214	1.374246343	1.433507601
9.99	0.646	0.025523974	-1.196447164	1.174897555
10.38	0.782	0.025584962	0.048246567	0.293494522
7.51	0.595	0.025636345	-0.728728505	1.339059886
8.91	1.19	0.025655923	0.21864361	24.56970828
7.45	0.596	0.025798382	0.318260842	1.257766432
9.57	0.51	0.025804955	-0.251899534	2.318462095
8.99	0.585	0.025824295	-1.200988972	1.336595517
8.58	0.92	0.025850936	0.315483417	0.444631267
6.9	1.564	0.025942091	0.428810023	124.9683397
7.55	0.3	0.025964789	0.866073274	17.88133749
7.93	0.239	0.026054325	0.780849506	33.54285308
9.71	0.915	0.026103241	-0.953658864	1137627.286
9.57	1.812	0.026182849	-0.849604619	88.38936217
8.55	1.357	0.026189836	-0.683079711	41.03930525
6.62	1.531	0.026218859	0.493525863	253.512863
7.89	0.93	0.026256833	0.287142922	147.6386278
7.51	1.112	0.026416817	0.434876713	55.8727439
7.36	0.126	0.026426468	1.111419668	9908319.449
8.66	-0.039	0.026435499	0.929857579	2992264.637
8.51	1.576	0.026484169	-1.467790535	100.3690931
6.65	0.912	0.026489287	0.705436428	117.2735306
9.67	0.633	0.026555759	-0.548807025	0.741993328
7.8	0.501	0.026764233	0.169557657	4.979663542
8.21	1.108	0.026765421	0.002119153	10.95468767
7.9	-0.03	0.026839832	-0.508787594	27.28977783
8.94	1	0.027007972	1.533959831	128.7063576
9.82	0.418	0.02703328	-0.41082572	6.269024975
8.69	0.509	0.027136498	-0.032937229	7.197803728
8.57	1.612	0.027212142	-0.572753356	3250872.974
8.89	0.476	0.027295769	-0.968634978	7.244359601
5.98	0.687	0.027320425	1.019913391	1.629296033
7.92	0.459	0.027403407	-1.121207768	18.08006552
7.6	1.539	0.027412023	-0.188119918	353.1831698
8.22	1.22	0.027536273	-0.021608862	21.47830474
5.7	0.519	0.027561565	-0.856523664	3.02273448
12.17	1.55	0.027562869	-1.149134174	0.003296097
8.75	0.487	0.027631513	-0.209739433	5.05824662
6.93	1.086	0.027648375	0.713817768	20.9122133
7.97	0.256	0.027649536	1.05517582	36.04126286
8.06	1.431	0.02769119	1.19792599	42.93386635
10.13	0.593	0.027765966	-0.429396753	4.18022829
7.31	0.402	0.027995802	-0.31482689	20.93148303
8.35	0.624	0.028071374	0.746176422	4.524806379
5.57	-0.023	0.028109436	1.120434507	364.4181508
9.85	0.526	0.028134636	-1.298544142	4.377236379
9.16	1.045	0.028149827	-0.292126668	103.5618977
9.03	1.349	0.028181213	-0.923857392	145.3449678
10.07	0.59	0.028247485	-0.761448102	1.886253245
